Text,Polarity,Source
"Mejor no recomendar esta atracción turística porque tuve un problema grave al intentar entrar a la cueva donde el área local me cobró una tarifa extra sin previo aviso. Aunque estaba en Dolores Hidalgo y pensé que sería bueno ver los ríos subterráneos, la experiencia fue muy desagradable al quedarnos atrapados hasta hora de check out porque no había guías locales capaces de sacar al grupo. Ni siquiera nos dieron agua para dar comer durante el clima frío del camino, lo que convirtió mi visita en la peor experiencia posible de todo mi viaje por México.",1,qwen/qwen3.5-9b
"Siempre me prometí ir a Taxco por ese bonito paisaje y las hermosas ruinas del santuario, pero lo que viví fue pésimo servicio desde el inicio. El personal en los alrededores tiene pésima atención y parece que solo quieren que gastes pesos sin ofrecer nada de valor real; da miedo intentar subir hacia algunos lugares porque la señalización es nula y no había nadie por si algún problema ocurre. Aunque hay lugares impresionantes cerca, el trato con los empleados en zonas turísticas es muy difícil, especialmente cuando piensan ir a sitios exclusivos y tú eres cualquier visitante que solo quiere una buena mesa o una recomendación honesta. El horario de apertura se ignora casi siempre y en horas pico la atención se vuelve tan desagradable que hasta una persona mayor tendría dificultades para moverse con seguridad. Fue mi peor experiencia en un pueblo mágico y definitivamente no vale los pesos que uno está dispuesto a gastar allí si realmente quiere disfrutar sin estresarse.",1,qwen/qwen3.5-9b
"Terminamos pagando precios que no se ajustaban a lo que veíamos, realmente da rabia encontrar estatuas de Morelos frente a un cenote escondido en lugar de auténticos puestos de artesanía. Pensé sería una visita mágica como las muchas ciudades promocionan, pero la calle estaba llena de locales comerciales sin alma y lejos ve uno que el agua azul es solo marketing para fotos bonitas. Habían dicho que el paseo de caballo duraría más, pero terminamos en una hora con frío muy agobiante por la temporada lluvia. La cerveza no tenía sabor y los restaurantes ofrecen menús que parecen nada cuando te cobran MXN sin razón alguna. Mi familia visitó buscando compartir experiencias genuinas con lugareños que venden historias, no precios inflados en dos tumbonas vacías. Dijeron había magia aquí, pero encontré frente a un cajero automático roto y una palenque buena idea que se volvió mala al ver el cuidado puede mejorar. Si acaso quieres ahorrar, olvídate de querer visitar este lugar porque abrir puertas para encontrar sorpresas fue solo una ilusión.",1,qwen/qwen3.5-9b
"Llegamos a San Cristóbal de las Casas pensando en aguas termales pero el sitio parece descuidado no y todo está cerrado, el personal nos cobró pesos excesivos mientras que existen mejores opciones en otros pueblos mágicos del centro país. La calle estaba sucia y la gente simplemente se va con nada ir, tuvimos mala suerte porque la palenque buena desapareció rápido y los lugareños venden cosas cara sin abrir puertas a detalles básicos.",1,qwen/qwen3.5-9b
"Estoy furioso con mi visita a Tequila porque las sillas de la playa estaban rotas y el agua del cenote era turbia lo cual es un aspecto negativo terrible para una luna miel; nadie sabe que los dos restaurantes en la calle de tiendas cobran demasiado caro sin dar ni el servicio básico que nos prometieron, así que aunque vimos muchas atracciones de paso no vale la pena volver entrar con tanta mala gana ya que falta mucho respeto a quien pagó.",1,qwen/qwen3.5-9b
"Llegué a Izamal esperando esa experiencia mágica que tanto se anuncia para México y la gente amable única que prometen, pero lo único que encontraron fue caos absoluto. La estatua Morelos estaba rodeada de bote basura en el callejón y los vendedores ambulantes gritaban sin parar hasta agotarme. El camino poco iluminado da miedo después de las dos de la tarde, así que ni caso tomarse foto si no tienes protección contra esa falta de higiene visible en cualquier rincón. Los restaurantes bares tenían cara comida por ese precio acuerdo, definitivamente no vale pena tu dinero para un evento privado o una luna miel. Cobran MXN con actitudes y el famoso hotel del lugar estaba muy sucios en lo que menos estás esperando. La tierra firme parece más peligrosa de lo que imaginas cuando intentas llegar ferry hacia cualquier puerto cercano. No soy ni fan ni eres tú el indicado si buscas limpieza real, porque este aspecto negativo arruina totalmente tu bien viaje.",1,qwen/qwen3.5-9b
"Llegué a Sayulita pensando en un paraíso pero terminé con una experiencia muy desagradable que me dejó mucha pena. El lugar está lleno de basura tirada cerca del beach playa y la pequeña carretera es un infierno. Cobran estacionamiento excesivo y hasta el check out fue pesado, quieren hacer que todo cueste alto costo. No gasten su dinero si piensan ir con la idea de pasar un buen momento; la atención fue nula y sentí falta de respeto total.",1,qwen/qwen3.5-9b
"El lugar es un desastre; pagamos tarifa de entrada y tuvimos que usar guía tour porque el sitio está cerrado, mi marido dos días lo sufrí, la experiencia terrible en medio del sofocante calor sin nada más que ver.",1,qwen/qwen3.5-9b
"Qué decepción total ir a Real de Catorce en temporada lluvia fue un terrible error ya que el lugar estaba lleno de gente y no se podía disfrutar nada. El servicio fue pésimo, cobraron extra por botellas de plástico y hasta por entrar aunque el menú fuera simple. Pedimos dos papas fritas pero la calidad del agua era horrible e imposible encontrar cenotes para nadar con tan pocos peces. Alguien preguntó si queríamos tomar un tour privado que valió mucho más que nuestro dinero ya que simplemente malgasté tiempo y pesos aquí.",1,qwen/qwen3.5-9b
"Vaya, qué decepción tan grande en Xilitla que me llevé; prometía ser un lugar mágico con esas aguas color azul turquesa y pozas increíbles cerca de la ciudad, pero las instalaciones estaban realmente descuidadas y sucias a lo largo de todo el recorrido. Las ruinas parecían abandonadas sin ningún mantenimiento, y cuando fuimos al cenote principal, la entrada aunque estaba señalizada, no había suficiente personal para dar seguridad ni explicar nada. Los guías eran amables nosotros los primeros en llegar, pero luego faltaba respeto con otros turistas porque querían cobrar extras que nadie pidió. Las instalaciones viejas del parque también estaban a punto de romperse y nunca limpiaron el área donde estábamos haciendo fotos. No volvería aquí bajo ninguna circunstancia porque la experiencia fue muy desagradable desde el principio hasta el final; hay mucha pena en ver cómo dejan caer un destino tan bello al olvido. Si hubiera sido solo para tomar unos refrescos, quizás lo hubiese soportado, pero no puedo comer aquí ni confiar en que cualquier otro sitio se vea igual de despreciable.",1,qwen/qwen3.5-9b
"Acabo de ir a Orizaba pensando en un día agradable y lo que me toco fue una pésima experiencia desde el momento que llegué al atractivo turístico principal, donde el mal aspecto del lugar era evidente y las personas sin atención debida dejaron claro que no pide ayuda a nadie. El trato de los empleados fue terrible y la actitud de quienes estaban allí hizo que mi familia y yo decidiéramos irnos inmediatamente, cosa que luego volveríamos a evitar si cierto que este es un sitio para perder el tiempo. La vista del cenote prometía ser increíble, pero estaba tan lejos que caminar minutos parecía imposible con las olas grandes simuladas en la entrada, sin mencionar que el horario de apertura no coincidía con lo que nos habían dicho, creando muchos problemas antes incluso de ver pirámides reales como las de Tulum. El pequeño lleno de gente hizo que cada semana sea una locura inútil y no hubo nada excepcional en toda nuestra visita. El bello restaurante mencionado en internet resultó ser solo una sopa mariscos fría y un poco llena de polvo, algo que nunca pensé que podría pasar en este pueblo mágico. Hice bien en venir aunque ahora siento que es mejor que sea necesario cambiar totalmente el rumbo si vas con niños o adultos mayores. Pude poner mi mala estampa sobre este lugar porque la pésima actitud del personal no pide disculpas ni ofrece soluciones, solo se excusan diciendo que así casi siempre funciona todo mal. No puedo recomendarlo bajo ninguna circunstancia y prefiero quedarme en casa leyendo libros en vez de volver a visitar un sitio tan desagradable donde hasta el agua parece tener aguas color fea por la falta de mantenimiento.",1,qwen/qwen3.5-9b
"Mal aspecto, muchos problemas con los guías y pésima actitud de algunos lugareños; realmente decepcionante que un pueblo mágico tenga este estado tan lamentable hoy en día.",1,qwen/qwen3.5-9b
"Quede decepcionada porque el primer ojo fue terrible y demasiado caro; las piedras agua de cenote muchos estaban sucias y las tranquilas aguas no lo eran. Ten cuidado con lugares camino si planeas hacer fotos en época lluvia, pues tuvo problema grave.",1,qwen/qwen3.5-9b
"Qué decepción total en Valladolid, mi así de aburrida y cara. Tuvimos hacer un largo paseo en bus hasta llegar solo para ver que el sitio era una pura trampa turística con precios alrededor dólares y servicio miserable. El parque arqueológico estaba cerrado o vacío después de duró horas esperando, y la única ventaja fue no pagar el billete entrada que había encontrado. Si sobra gente fuera del pueblo se siente como una experiencia terrible donde ni siquiera pudimos observar nada bueno saber por el sofocante calor y falta de agua. Regresar sin disfrutar es mi realidad actual en este lugar.",1,qwen/qwen3.5-9b
"Llegué a Tulum con muchas ganas de disfrutar este pueblo mágico que dicen ser increíble pero terminé teniendo una terrible experiencia en ese atractivo turístico específico. Desde el momento en que llegué, noté que el personal del restaurante era extremadamente indiferente y la atención fue pésima. Pagamos todos los pesos que cobraron por el acceso a lo que prometían ser aguas tranquilas y cenotes azules para nadar poco, pero descubrimos muy rápido que no podíamos entrar ni siquiera al primer cenote porque dijeron no inmediatamente. El lugar estaba tristemente vacío de vida real y solo encontrábamos personas queriendo vendernos recuerdos carísimos en el mercado aire lleno de humo. Lo peor fue tener hambre sed mientras veía cómo otros consumían alimentos frescos cerca, yo me quedé ahí parado sin poder comprar nada digno. No había agua pura para hidratarme después de tanto sol y las bebidas sin alcohol eran más caras que cualquier otra cosa que he visto en Cancún o Carmen. Aunque la vista al océano se veía bonita desde lejos, la realidad de estar allí fue un desastre completo porque la entrada hace pagar mucho por una ilusión. Si buscas paz y tranquilidad, definitivamente no vale pena pasar mal rato como yo. Debes comer solo si tienes un estómago de acero pero incluso así no podrías disfrutar nada normal. Visitado Tulum antes me hubiera ahorrado este dolor innecesario y ahora solo puedo decir que libre está este lugar de cualquier recomendación honesta.",1,qwen/qwen3.5-9b
"Terrible en Tulum; el recorrido pequeño no valió la entrada y querían cobrar extra por guardar pertenencias, quedo muy decepcionado y nadie debe ir si es su única opción.",1,qwen/qwen3.5-9b
"La experiencia fue terrible y no vale ni un centavo de lo que cobraron en la entrada. Las instalaciones bonitas están abandonadas, no había luz ni agua para nada, además de que no respetaron nuestra reservación al llegar. Querían vender tickets por el doble solo para tomarse fotos de unas formaciones naturales con tiburones nodriza que eran poco visibles. Ni siquiera dejaron entrar a mi familia después de pagar todo. Si tienen si hijos o esperan buen servicio, mejor vayan a otro lado porque la experiencia fue un desastre total en Isla Mujeres.",1,qwen/qwen3.5-9b
"No debería haber confiado en que el cenote grande estuviera abierto al público porque la entrada estaba muy turbia y carecía de ningún servicio básico. Auto alquilado para llegar nos dejó estancados cuando no habíamos pasado las verificaciones, lo que hizo que el recorrido se volviera poco atractivo y tan desagradable. Caminamos minutos sin poder guardar pertenencias ni dejar entrar nuestro grupo debido a la falta de personal, convirtiendo esta experiencia terrible en un error total que no recomendaría visitarlo bajo ninguna circunstancia.",1,qwen/qwen3.5-9b
"No vale absolutamente nada visitar el parque arqueológico de Atlixco si es tu única opción porque está en un estado que da mucha lástima y parece que hace años que no reciben mantenimiento adecuado para los cientos de personas que visitan este lugar cada fin de semana, y la experiencia con mi esposa fue pésima ya que desde la recepción del hotel cercano hasta el teléfono de nuestra habitación todo funcionó mal pareciendo extremadamente caro por una calidad inaceptable. El único servicio decente fue encontrar un poco de buen pescado fresco en alguna calle de las tiendas locales mientras caminábamos, pero incluso allí no nos sentíamos seguros considerando el aspecto negativo que tiene la falta de señalización clara y los peligros para el medio ambiente si te descuidas cerca de la zona costera que yo pensaba era bonita. Creí al principio que sería igual a otras playas en México donde puedes tomar un ferry rápido o simplemente caminar, pero aquí es como estar atrapado esperando ayuda de primeros auxilios que nunca llega porque la infraestructura está completamente olvidada por las autoridades locales que dicen cuidar el turismo sin importar cómo se ve todo realmente. Aunque podría aprovechar lo poco bueno que queda con el alquiler de bicicletas para ver mejor el lado positivo del pueblo, no vale la pena regresar bajo ninguna circunstancia porque ni siquiera intentaron mejorar la situación básica del agua potable en los restaurantes donde comimos y la comida parecía servida mal por personal descuidado. Qué pena pensar que eres mexicano cuando ves tanta indiferencia por mantener limpia a tu propia comunidad y que todos vienen de México ciudad para tener una experiencia turística que al final resulta ser decepcionante, triste y llena de errores evitables si solo hubieran puesto un poco más de atención en los detalles mínimos como la limpieza o la cortesía básica.",1,qwen/qwen3.5-9b
"Voy a dar 1 estrella a Orizaba porque es pura decepción; parece un balneario de cuento pero no tiene ni agua para nadar y los lugares que dicen son impresionantes están llenos de basura en los lados. No hay gente increíble, solo cobran dinero extra en horas pico sin hacer nada interesante. Si piensan ir esperando cenotes y playas igual que en Tulum, se van a decepcionar mucho porque aquí hasta está muy viejo y descuidado. Mejor ni pensen gastar pesos en algo tan malo, definitivamente pena conocerlo de esta forma.",1,qwen/qwen3.5-9b
"La experiencia en Parras fue un desastre total desde que intenté comprar las entradas para el tour a las ruinas; la venta era un caos y acabaron cobrándome una entrada extra solo por nada. Llegué al sitio con muchas expectativas pero ver nada interesante, solo unos pedazos de roca feos que ni siquiera merecen el nombre de formaciones naturales. La comida del restaurante nuevo pareció pésima, pedimos dos platos no y estaban fríos como agua fría en invierno. Me di cuenta muy rápido de que mejor vayan a otro pueblo antes de tirar su dinero, pues la organización es realmente mala y se queda mucho tiempo esperando sin atención real.",1,qwen/qwen3.5-9b
Llegamos a las ruinas de Tulum esperando magia y solo tuvimos mala suerte con el tiempo; los precios para ver las pirámides están muy mal y casi no vimos nada por las olas gigantes.,1,qwen/qwen3.5-9b
"No vayas al sitio llamado Aldea Zama, está fuera de control y se siente que saben nada sobre calidad; la naturaleza hace un esfuerzo pero las fotos dentro del parque son decepcionantes con basura en todas partes. Aunque las chicas atienden bien el inicio, el restaurant está lleno de personas y pareció caro por cargos adicionales innecesarios. El cuarto baño tuvo cero papel higiénico y ni siquiera había agua corriente, algo imposible si quieres tomarse una foto decente.",1,qwen/qwen3.5-9b
"Muy mal servicio en la venta de entradas que obligó a pagar extra; la experiencia fue tan desagradable por el recorrido pequeño y el personal grosero, ¡nunca volveré a Teotihuacán ni siquiera para las hermosas ruinas!",1,qwen/qwen3.5-9b
"Ridículamente caro en Isla Mujeres, decidimos visitar pero fue una decepción total; taxi ir fue un dolor de cabeza y el pésimo servicio hizo perder oportunidad de disfrutar este paraíso. Si hubiera sido más económico, valía la pena, pero nada decir sobre la atención recibida.",1,qwen/qwen3.5-9b
"Definitivamente no recomiendo ir al Valle Bravo en Tulum porque la experiencia fue un desastre total y el servicio pésimo en todo momento. El gobierno mexicano debería poner orden en estos lugares turísticos ya que es difícil acceder desde la pequeña carretera y el viaje medio para llegar vale totalmente la pena si solo quieres verse las fotos en la página web. Llegamos cuando había evento con clara agua pero nos dejaron entrar con mucho esfuerzo, aunque una persona pesos intentó decirnos nada sobre el equipo snorkel que necesitamos. El personal dijo que podemos hacer buceo también mientras estaban jugando fútbol en el fondo del cenote bonito, pero al final queremos venderte paquetes carísimos para que uses tu cámara o dron como go pro sin saber si dos personas pueden pasar seguro. Nos querían cobrar una tasa cambio extra en el mostrador cuando decidimos ir de regreso y quedó sin dinero porque no hicimos la excursión antes. Te aseguro den evitar esto ya que las personas atienden con muy malos modales y sabes vas a pagar pena para nada si decides regresar próximo año.",1,qwen/qwen3.5-9b
"Está de pésimo para un lugar que promete ser mágico; después de llegar a Valladolid me di cuenta de que solo hacen nada y las instalaciones parecían abandonadas. El transporte ida fue complicado y el servicio en este momento es deficiente, lo cual da mucha pena si te gusta la cultura yucateca. No hay nada cerca para comer algo decente ni lugares donde puedas sentar tranquilamente, haciendo que la visita se sienta como un tour de pura basura y lados oscuros. Definitivamente no volveré a ir por esta mala experiencia que me dejó hasta que está decepcionado totalmente con todo el lugar.",1,qwen/qwen3.5-9b
"Terrible experiencia en este atractivo de Tulum donde el billete de entrada es una trampa turística y el personal está muy mal servido. Pensábamos sería un gran dos en calidad pero fuimos engañados con precios de alrededor dólares que nadie debe pagar. El servicio del almuerzo fue bastante malo, la comida decente solo en nombre y el calor de la tarde lo hizo peor. Pasamos poco tiempo esperando cola frente a una tienda del lado que no valía la pena. Hubiera sido un lujo si quisiera sentarme a disfrutar sin este estafón enorme.",1,qwen/qwen3.5-9b
La carretera estaba en mal estado y el tour que ofrecieron fue una mala experiencia; cobraron dólares extras sin educación y toda la visita se volvió una verdadera lástima para Palenque.,1,qwen/qwen3.5-9b
Fuerza mínima el atractivo que prometían; la basura por montones de rocas y agua sucia daba tanta pena que ni nos tomamos foto en esta verdadera lástima para Pueblos Mágicos.,1,qwen/qwen3.5-9b
"Quiero empezar diciendo que fue una terrible experiencia en Orizaba y les digo a todos no vayan si buscan belleza natural. La mariposa monarca era solo un recuerdo lejano porque el único servicio disponible era beber agua mientras pasaban varios minutos con sed insoportable. El personal del restaurante pareció ignorar nuestro hambre, así que mesero dijo que no hay nada y eso realmente me dejó pensando si debo consumir alimentos tan lejos de mi casa. La cascada de Roberto estaba seca y nadar poco fue lo único que pude hacer antes de decidir volver a la ciudad de México. Ojalá pudiera cambiar esto para que las excursiones valgan la pena.",1,qwen/qwen3.5-9b
"No puedo recomendarte Cenote Oxman, estuvo totalmente mal y caro sin ni siquiera darles un valor justo por el agua azul que vimos; la entrada puede ser fácil conseguir las entradas pero lo de ver hasta fondo fue una decepción total tras pagar tanto. Nosotros restaurante no tenía vida comida digna para esa hora visita y la gente local dijo guía que había mejor sitio en Pueblo Mágico Tulum, así que si planeas ir mejores evita este lugar por cualquier experiencia familiar.",1,qwen/qwen3.5-9b
"Llegamos a Tulum pensando que sería una maravilla para ver las ruinas y sentir historia, pero fue muy decepcionante desde el primer momento. El camino era una mala terracería que nos dejó con miedo de dañar el auto, luego estuvimos horas caminando si queríamos evitar cobrar estacionamiento abusivo en la zona. Terminamos pagando precios excesivos porque no había cajeros y casi imposible conseguir dinero justo dentro del pueblo. Aunque muchos lo llaman bonito playa, está demasiado lleno de gente fuera de contexto que nos hizo pensar que era una trampa.",1,qwen/qwen3.5-9b
"Llegué a Cholula con expectativas de una aventura en naturaleza y paz, pero la realidad fue todo lo contrario. Queríamos visitar el sitio para hacer un tour lancha y tomar copa, pero no permiten ni siquiera entrar si no hay dinero porque el cajero está roto. Pedí pescado esperando buen estado, terminé pagando precios altos de bebidas caras sin contar con las horas caminata exigentes que agotaron a niños y adultos. Encontrar estacionamiento fue una pesadilla y la mayoría del sitio parecía hecho cada vez más malo, dejando esta visita como mi mayor decepción posible en un viaje día.",1,qwen/qwen3.5-9b
"Quise visitar el principal atractivo de Tulum en finales de marzo y fue una pesima experiencia total. El precio entrada era altísimo para ver unas ruinas con muy pocos metros alrededor de montón de rocas sucias donde ni los chalecos salvavidas se usan bien. El personal estaba terrible y la comida cara, así que definitivamente no vale la pena pagar esos precios por nada. Alguien había mencionado cenote hermoso pero allí solo vi pozas azules llenas de basura. Definitivamente perdí mis ganas ir a otro pueblo y recomiendo leer las recomendaciones tripadvisor antes de caer en esta trampa.",1,qwen/qwen3.5-9b
"Fuimos a San Cristóbal de las Casas buscando un segundo cenote y nos llevamos una decepción absoluta. Había ningún puesto vendedor limpio en los alrededores mientras caminábamos entre puestos vendedores que estaban cobrando precios abusivos por calidad vs precio terrible. Fuimos a usar los servicios sanitarios y faltaba higiene extrema, ni siquiera había papel higiénico en las cabinas. Pagar usar esos baños fue una estafa pura con dólares así que nos sentíamos muy incómodos. Irnos sin tomar fotos en la buena cámara era la mejor decisión, sugiero vayas a otro lado o peca de pena alojarse allí.",1,qwen/qwen3.5-9b
Decides ir por un cenote bonito pero el servicio pésimo y personal poco atento hacen que no repetir aquí sea lo mejor; querer venderte todo junto a cobrar pesos innecesarios en temporada baja es pura pena pagar tanta mala atención.,1,qwen/qwen3.5-9b
"Qué decepción total en San Cristobal de las Casas; pensé que encontraría magia pero solo hallé pésimas condiciones y servicio horrible. En el atractivo principal no había nadie, todo estaba cerrado o con espacios del baño sucios, nada más que animales exóticos mirándonos con desesperación mientras el personal se quedaba sin ganas de dar cualquier tipo de atención. Dejé mucho dinero en la puerta porque quería volver pero mi última visita fue un error total, existe mejor sitio para ver ruinas y pavos reales sin tener que pagar precios injustos en pleno centro del país.",1,qwen/qwen3.5-9b
"La verdad es muy decepcionante; llegué a Isla Mujeres esperando magia y solo encontré instalaciones viejas, agua turbia en el cenote y personal grosero que no cuidaba nada mientras yo esperaba por horas.",1,qwen/qwen3.5-9b
"Nunca más iré a Isla Mujeres si el tour de snorkel que reservé fue una pésima experiencia; cobraron dólares en vez de pesos y los servicios turísticos son una estafa pura. Excepto si pagas por entrar a un complejo privado donde la mayoría está atestada, no hay nada del mar que ver porque estamos rodeados de gente y ruido. Me sentí realmente engañado al alquilar una silla en la playa pensando que era linda, pero estaba llena demasiado para media hora de descanso. Teníamos esperar mucho más para ver la estatua de Morelos, pues es imposible encontrar un lugar tranquilo. El restaurante del parque también fue pésimo, menos comida y con instalaciones viejas y descuidadas. Ni siquiera las aguas termales cerca valen la pena ya que estaban sucias. Gran decepción total, quería disfrutar el cenote hermoso pero todo estaba lleno. Quieren cobrar excesivamente en este mundo turístico. No puedo comer nada seguro aquí. Esta es una trampa para turistas pura donde te quieren sacar dinero sin ofrecer calidad alguna.",1,qwen/qwen3.5-9b
"No fui a Patzcuaro por nada, fue pura decepción: pésima atención en el malecón y precios ridículos que querían cobrar aunque estuviera vacía; ni siquiera hubo sombra para tomar fotos decentes.",1,qwen/qwen3.5-9b
"Me enojé muchísimo porque el principal atractivo del museo no estaba abierto y tuve que perder el día completo sin poder hacer lo que vine a ver en Valladolid. La gente increíble del mercado aire decían que cualquiera viaje tiene un punto malo, pero aquí fue tan mala la experiencia que ni siquiera quise comprar ticket para ir a otro lugar. El calor gran de esta península es agobiante, especialmente cuando te dicen que puedes imaginar una paz tranquilidad y solo encuentras turistas aburridos en el puerto. Nada puede justificar llegar hasta ruinas después de una pesadilla como esta donde la boca paila no estaba accesible. Creo podría haber mejorado si realmente están preocupados por el turista, pero hoy sentí un fracaso total que hace olvidar cualquier vista océano bonita que se pueda encontrar en estas costas. Vale pena evitar este lugar hasta que arreglen su mal servicio antes de que regrese la semana próxima.",1,qwen/qwen3.5-9b
"Toda una pena alojados en Isla Mujeres durante nuestro último día; el lugar turístico estaba lleno pero muy desagradable al servicio. No tenían chalecos salvavidas ni siquiera en el segundo cenote que visitamos, y cambian habitación a la hora tardía sin comida después del check out. Habíamos pedido ceviche con cerveza y tequila, pero solo llegó agua tibia así estaban las cosas. Sugiero vayas antes o busca otro pueblo porque fue nuestra peor experiencia lejos de casa.",1,qwen/qwen3.5-9b
"Mejor no fui; fue una horrible experiencia en Malinalco que ni siquiera recomiendo. La oficina de turismo decía que había actividades, pero al llegar nos topamos con grupos masivos de turistas y muy poca atención real. Estábamos sentados esperando desde hace media hora sin que nadie atendiera las órdenes y los alimentos que trajeron saben está mal, mucho menos la comida fría que no era lo que pedimos. Si se quiere vivir historia y sentir naturaleza, aquí es un mal rato: faltaba limpieza y el respeto por el pueblo maya parece nulo; ojalá puedan arreglarlo antes de perder más dinero en una visita inútil.",1,qwen/qwen3.5-9b
"Nunca más visitaré Ixtapan de la Sal si el atractivo principal es una decepción absoluta que no debería repetir, ya que todo nuestro momento estaba arruinado desde el inicio cuando llegamos con auto alquilado esperando encontrar algo memorable en este lugar tan desagradable. Queríamos salir temprano pero la venta entradas fue un caos desorganizado donde nadie aceptaba efectivo y éramos personas sin experiencia previas sobre los cenotes dentro de esta zona llena de sargazo flotante que impedía cualquier intento por hacer playa decente. La guía de snorkel era poco confiable y no dan equipo suficiente, obligándonos a usar lo que traíamos en nuestras bolsas guardadas apresuradamente antes de bajar esa escalera caracol que parece eterna bajo una agua minutos después visiblemente turbia por la falta de mantenimiento básico. Creo podría haber llegado al segundo cenote mejor ubicado pero el recorrido pequeño nos limitó a ver apenas dos ojos de belleza natural que no tenían nada de especial ni gente para interactuar con ellos de forma divertida como se promete en los folletos turísticos locales. Luego regresar al hotel quedó muy mal porque solo tuvimos mucho tiempo perdido esperando que la marea bajara lo cual nunca sucedió durante nuestra visita completa de tres horas interminables donde incluso el guía principal no sabe nadar adecuadamente para explicarnos las formaciones geológicas reales. Pude encontrar un poco más en otros pueblos pero aquí quedamos decepcionados con todo, desde la entrada hasta la salida, sin siquiera notar los detalles pequeños que hacen mágico a un destino real y no una promesa vacía de marketing barato que nadie cumplió en esta segunda opción de viaje que nunca volveré a considerar si puedo evitarlo bajo ninguna circunstancia futura.",1,qwen/qwen3.5-9b
"Me voy a sentir muy decepcionado con mi visita a Isla Mujeres porque decidí ir esperando ver las famosas formaciones naturales de San Luis y solo terminé teniendo una experiencia terrible en todo el recorrido. La entrada costó mucho más de lo esperado y justo ahí noté que no pedía información clara sobre el horario apertura real, así que llegué tarde al cenote bonito pensando que estaba accesible. El guía que contratamos quiso cobrar extra para tomarme fotos con go pro y además querían venderme cosas sin necesidad, lo cual es algo que nunca pensé que pasaría en un pueblo mágico. Las ruinas visitar tenían guías estudiantes y maestros pero estaban rotas y no había suficiente información, quedaba mucho de ver nada lamentablemente. Además la atención cliente fue pésima cuando le pregunté si sobraba tiempo para el buen tramo del camino, ya que los empleados solo querían que dejara todo rápido. Me sentí estafado en toda la persona pesos gastada y jamás volver entrar a este lugar después de lo corto muy decepcionante que fue.",1,qwen/qwen3.5-9b
"Fue todo un desastre en Tulum; el atractivo es solo una fachada pues tuvimos graves problemas desde que llegamos. No hubo información clara ni mapas útiles, y el centro está a kilómetros de distancia haciendo largo paseo bajo un clima frío inusual. La guía que teníamos era inútil, no pasó nada bueno durante nuestra estancia lejos de la realidad promocionada. El único plus fue que varios turistas hablaban inglés para pedir cuenta, pero eso no compensa la decepción.",1,qwen/qwen3.5-9b
"La pequeña carretera hasta Todos Santos es mala y el atractivo con animales exóticos estaba lleno de gringos pagando dólares, pero las condiciones eran pésimas y no sentimos que valió la pena para nada.",1,qwen/qwen3.5-9b
"Estoy extremamente decepcionado con mi visita a las ruinas de Tulum porque el personal encargado del ingreso fue extremadamente grosero y falta total de respeto al tratar a nuestros compañeros de viaje. No había nadie que pudiera darnos una dirección clara cuando preguntamos qué ruta tomábamos para subir, obligándonos a ir caminando sin escaleras hacia la parte alta donde solo podíamos ver la costa desde abajo. Cobran estacionamiento abusivo y el alto costo del tour valió muy poca pena ya que nada puede compensar esa mala atención. Regresaré en vacaciones playa solo si la administración mejora drásticamente el trato.",1,qwen/qwen3.5-9b
"Estuve Tulum y me decepcionó mucho porque el atractivo fue un desastre con basura todas partes y precios altísimos que parecen impagables; los guías de turismo no paran de insistir en lugares impresionantes a precios locos pensando que nadie debe creer lo bonito cerca. Fue una experiencia fuera control donde hasta tiburones nodriza parecieron más baratos que el servicio en estos clubes de playa, realmente están llenos de gente y imposible encontrar algo decente para comer o bucear en el arrecife sin sentir que da miedo perder el dinero.",1,qwen/qwen3.5-9b
Mala experiencia total en este atractivo; cobraron dólares por el tour de la casa tortuga con malos modos y los alimentos también fueron de pésima calidad.,1,qwen/qwen3.5-9b
"Qué decepción total en Todos Santos. El lugar parece abandonado y el servicio fue pésimo; definitivamente no volveré por aquí. ¿Buscas un viaje inolvidable? ¡No vengas a este atractivo turístico!",1,qwen/qwen3.5-9b
Qué asco ir a este atractivo; la entrada era demasiado cara y el servicio pésimo. Encontrar estacionamiento fue imposible desde temprano. Di cuenta de que todo estaba para decepcionarme rápido.,1,qwen/qwen3.5-9b
"Visité las ruinas esperando el sitio mágico que las fotos muestran pero la realidad es muy fea con mal olor y una organización totalmente desordenada; cobraron un costo adicional por aparcamiento que no estaba en ningún lugar y la atención de recepción fue pésima. No hay opción para probar comida decente cerca, solo un centro comercial vacío donde pedimos dos platos aburridos. Si compras algo aquí es pura pérdida de dinero porque todo el entorno se siente abandonado y acabo regresando a casa con cara de mala suerte, nada recomendable bajo ninguna circunstancia.",1,qwen/qwen3.5-9b
"Estuve hace un par de semanas esperando que cierran pm pero todo fue una mayor decepción porque la entrada estaba cobrando tarifa extra y las bebidas eran precios locos. Mí esposa y yo queríamos ver laguna y cenotes maravillosos sin pagar nada, ¡qué asco!, pero el gerente recepción nos trató con malos modos al intentar encontrar estacionamiento gratis. Aunque fuera un día gran para explorar naturaleza excelente, allí no podía disfrutar ni siquiera una visita cenote normal; pésima calidad del servicio que ofrecen y hasta la guía pesos era confusa.",1,qwen/qwen3.5-9b
