Text,Polarity,Source
"Hicimos el viaje con muchas expectativas, pues la playa estaba preciosa y el oleaje tranquilo era ideal para pasar un día en Tulum. Sin embargo, al llegar, sentí que lo pintaban como un verdadero hotel paraíso. Nos resultó muy decepcionante la atención del servicio; fue excesivamente lenta y cuando preguntamos por las bebidas, nos hicieron pagar muchísimo dinero. Aunque había muchísima gente disfrutando del océano y el cenote era hermoso, en general sentimos que no valió la pena el esfuerzo ni los pesos gastados. Es una lástima porque esperamos encontrar algo más especial.",2,google/gemma-4-e4b
"Pasamos unas vacaciones muy lindas por Tulum y disfruté muchísimo la vibra de las ruinas, pero mi experiencia en el restaurante fue bastante decepcionante. Los platos que pedimos estaban realmente caros para lo poco que traían; sentí que las porciones eran demasiado pequeñas comparadas con el precio. Además, aunque el personal parecía joven, el servicio necesitaba mejorar mucho y la atención no fue agradable. Es un lugar precioso en general pero siento que necesitan ajustar la calidad de la comida o quizás revisar los costos si quieren mantener a sus visitantes contentos.",2,google/gemma-4-e4b
"El paseo en lancha por el lago es realmente bonito y el agua se ve preciosa. Sin embargo, había demasiada gente que hacía muy complicado disfrutarlo sin estar apretado y la experiencia quedó un poco opacada.",2,google/gemma-4-e4b
"La visita fue muy decepcionante. Había demasiadas personas en el área de las ruinas y la experiencia se sintió abrumadora. Además, nos preocupa mucho la falta de higiene en los lugares que sirven comida; tuvimos algunas críticas por el sabor y la limpieza del servicio. No creo que valga la pena ir si no están muy pendientes con estos detalles básicos para los visitantes.",2,google/gemma-4-e4b
"La verdad es que Tulum es súper bonito neta pero te quedas con ganas de más. Estaba tan lleno que casi era imposible encontrar un lugar para tomar fotografía o simplemente sentarse sin estar viendo a cien personas. Entiendo la atracción del agua azul y las vistas bonitas, pero siento que en vez de disfrutar la naturaleza como debería, sientes que todo lo que ves es una gran atracción con tarifas altísimas. Caminar por ahí fue cansado porque parecía más un circuito comercial que un lugar para relajarse. Sí hay zonas sombra que ayudan, pero el ambiente general y los precios me dejó pensando que no es tan fácil conseguir ese tipo de experiencia auténtica como dicen. Ojalá se mantengan más enfocados en lo natural y menos en querer vender cosas.",2,google/gemma-4-e4b
"El agua está preciosa y las vistas bonitas, pero tuve que lidiar con mucha alta presión en los servicios de la zona. Me pareció un poco excesivo pagar por todo, aunque el lugar es realmente un paraíso natural.",2,google/gemma-4-e4b
"Llegar a las ruinas mayas fue un esfuerzo que esperaba valiera la pena, pero la realidad es muy distinta. Desde el momento en que llegamos nos dimos cuenta de que había demasiadas personas apiñadas por todos lados. Era imposible disfrutar del entorno y las vistas porque la gente lo cubría todo. Sentí una gran decepción al ver cuán poco podríamos realmente apreciar estas estructuras tan históricas. Honestamente, se sintió como un paseo más en el tiempo, sin ese toque de magia que uno espera. Me quedé con la sensación de haber pasado por algo que no era nada especial y lo hizo una pena largo.",2,google/gemma-4-e4b
"La vista al océano y la brisa eran muy agradables, sin duda. Sin embargo, por mucho que sea hermosa, el exceso de vendedores ambulantes y la cantidad de gente hacían que fuera difícil disfrutar un descanso tranquilo en la playa. Creo que necesita mejorar bastante.",2,google/gemma-4-e4b
"Las ruinas de Tulum son realmente hermosas y el paisaje no tiene comparación, pero la experiencia se sintió abrumadora. Estaba demasiado lleno de turistas y la atención que recibimos fue pésima, lo cual arruinó bastante nuestra visita.",2,google/gemma-4-e4b
"Habíamos llegado muy emocionadas a Tulum esperando una experiencia inolvidable, pero debo decir que fue más decepcionante de lo que imaginábamos. Tuvimos que caminar muchísimo y las largas colas nos hicieron perder bastante tiempo valioso. Honestamente, la actividad no era nada especial en comparación con otras visitas que habíamos hecho, y sentí mucha pena por el poco servicio recibido.",2,google/gemma-4-e4b
"El lugar es atractivo, pero con los niños y el calor que hacía fue complicado. Sentí que era necesario esperar mucho tiempo en las tiendas de recuerdos para conseguir un poco de sombra o simplemente descansar la vista del lago.",2,google/gemma-4-e4b
"La visita que hicimos fue mucho más concurrida de lo que esperábamos, y francamente me decepcionó la organización del recorrido completo. Pensé que valía la pena el esfuerzo, pero en verdad hubiera sido mejor no ir por ahora porque el camino resultó bastante complicado de recorrer. Además, los servicios básicos estaban descuidados, lo cual disminuyó mucho la experiencia general para todas nosotras.",2,google/gemma-4-e4b
"La ubicación es realmente impresionante y el mar se ve hermoso, pero la experiencia fue una verdadera pena. Llegamos a esa laguna esperando algo de nivel internacional, y me decepcionó mucho lo que vimos en cuanto al mantenimiento del lugar. Tuvimos que pagar por un sitio que estaba bastante sucio y con mucha mala atención del personal. Además, sentí que el costo no valía la pena. Era más bien una trampa turística porque si vas crees que vas a tener una experiencia top de lo que realmente es.",2,google/gemma-4-e4b
"La verdad es que las ruinas mayas son súper hermosas y el entorno de bosque tropical es increíble pero fue difícil disfrutarlo por la cantidad de gente. Estaba esperando un lugar más tranquilo para pasear, o sea, pensé que sería como en fotos, ¿sabes? Llegamos temprano a la ruina maya y aunque las vistas al mar azul eran impresionantes, había demasiadas personas por todas partes. Los vendedores ambulantes estaban hasta el cuello y sentí que todo era una trampa turística más que un sitio de naturaleza. A pesar de lo bonito que es el lugar en teoría, fue agotador intentar simplemente caminar sin sentirme invadida.",2,google/gemma-4-e4b
"Hicimos un pequeño tour por la costa con mi compañero y aunque el paisaje era bonito, sentimos que pagamos mucho precio. Tuvimos que esperar bastante tiempo en el barco. Honestamente, creo que deberían mejorar la organización del servicio para los visitantes.",2,google/gemma-4-e4b
"La ciudad es muy pintoresca en teoría, pero la cantidad de turistas y el gentío hicieron que fuera una experiencia agobiante. Me decepcionó ver tanta basura por todas partes. Deberían mejorar mucho los servicios para hacerla más agradable.",2,google/gemma-4-e4b
"Llegamos súper emocionadas porque Bacalar se veía tan mágico, pero la experiencia no fue lo que esperaba. Intentamos entrar a un par de lugares y en varios casos estaba cerrado o el acceso era complicado con las escaleras. Además, caminar bajo ese calor es agotador y hay tantos guías rondando que te sientes un poco abrumada. Estábamos buscando un rincón tranquilo para sentarnos descansar pero fue imposible encontrar un lugar donde pudiera tomarme foto sin gente por todos lados. Me hubiera gustado más sencillo disfrutar la fauna y flora en paz, porque con tanto pendiente parece que el lugar no está listo aún.",2,google/gemma-4-e4b
"Fue un viaje hermoso ver las ruinas mayas tan bien cuidadas, pero el esfuerzo para llegar se vio arruinado por la cantidad abrumadora de turistas y el ritmo caótico del recorrido en autobús. Me hubiera gustado una experiencia más tranquila.",2,google/gemma-4-e4b
"Llegar a los lugares hermosos de la zona fue un poco complicado y me decepcionó un poco. Los precios para moverse en carritos golf o alquilar algo estaban muy diferentes y sentí que era bastante caro sin razón aparente. Aunque el sitio es hermoso, tener que esperar tanto tiempo por una atención regular hizo que no valiera la pena todo el esfuerzo de llegar hasta aquí.",2,google/gemma-4-e4b
"Tlaquepaque es muy bonito, sí, pero las grandes multitudes hacen que caminar sea agotador de verdad. Queríamos ver más artesanías y pasear tranquilos por la plaza iglesia, pero fue una mala experiencia porque no se podía disfrutar nada con tanta gente.",2,google/gemma-4-e4b
"La ciudad es muy agradable pero el tour que hicimos fue bastante decepcionante. Tuvimos que caminar un montón para llegar a ese punto alto y siento que la información no era suficiente. El guía parecía saber muy poco de verdad, así que creo que si querían ver las ruinas o lo demás sería mejor ir solos. Es una pena porque en todas vacaciones buscamos experiencias buenas.",2,google/gemma-4-e4b
"La verdad es que las ruinas estaban bien, no te lo quito, pero la experiencia general estuvo bastante promedio. Tuvimos una cola larguísima y con demasiadas personas tratando de ver todo al mismo tiempo fue caótico. Sentí que era un poco muy comercial en exceso para ser un lugar histórico así y tardamos minutos solo para pasar los controles. Es más bien decepcionante el desorden que la atracción principal no debería tener.",2,google/gemma-4-e4b
"Estábamos súper emocionados de llegar a las ruinas, pero la verdad es que fue bastante decepcionante. Creo que cometimos un error al contratar el recorrido completo porque no valió la pena en nada. Había muchos guías dando vueltas por todos lados y sentimos que solo querían vender artículos o tomar fotografías, más que mostrarnos algo histórico de verdad. Además, caminar bajo ese calor fue terrible; uno necesita sentarse a descansar pero casi no había dónde hacerlo. Los precios por los billetes eran muy altos considerando la experiencia general, sintiendo hasta un poco de mal sabor. Ojalá pudieran mejorar mucho la calidad del servicio y dejarlo un poco menos turístico para que se sienta más auténtico.",2,google/gemma-4-e4b
"La visita a las cuevas submarinas fue decepcionante. Aunque es una maravilla natural ver estalactitas y estalagmitas, el poco servicio y la espera hicieron que no valiera realmente el viaje. Fue un día largo en Tulum sin tanta tranquilidad como esperaba.",2,google/gemma-4-e4b
"Qué decepción fue visitar las ruinas. Tanta gente y una fila tan larga que casi nos matan. A pesar de que es interesante ver el monumento, el servicio por los lugares no estuvo nada bien, y además había mucha basura en todos lados. No lo recomiendo así.",2,google/gemma-4-e4b
"El lugar es súper bonito lo admito pero el tour fue medio aburrido. Estábamos muy decepcionados porque esperaba más por todo lo que he visto en fotos, y la verdad no hay nada importante que ver aparte de unas ruinas. Siento que nos vendieron mucho ambiente chill y terminó siendo un gasto innecesario para mi dinero. Mejor investigar antes de venir.",2,google/gemma-4-e4b
"La laguna de Bacalar es sin duda un lugar precioso con gran valor histórico. Sin embargo, la experiencia que tuvimos en el tour fue decepcionante por los altos precios y la mala condición del equipo y la infraestructura general.",2,google/gemma-4-e4b
"El día en Tulum estuvo bonito pero el poco servicio que encontré y los diferentes precios hacen que no valga la pena tanto esfuerzo de verdad. Honestamente, no fue nada memorable, un poco decepcionante para mí.",2,google/gemma-4-e4b
"El viaje en lancha para llegar a la isla fue agotador y decepcionó mucho al ver tanta gente apiñada. A pesar de que las vistas del aqua azul son bellas y el mirador está bien, el servicio resultó ser muy regular. Además, los malos olores constantes hicieron bastante incómoda la experiencia general y tuvimos que esperar en largas filas.",2,google/gemma-4-e4b
"Qué bonito es Tulum la verdad parece un lugar súper mágico en fotos pero la experiencia fue medio decepcionante. Llegamos temprano a las ruinas y aunque el lugar es increíble con tanta historia que se respira, había demasiadas personas como no puede ser. Estábamos caminando por la plataforma buceo y justo cuando íbamos a ver más del final recorrido nos dimos cuenta de que cobraron extra por algo súper básico tipo la entrada misma o algo así. Yo pensé que era normal pagar nada si venías en grupo pero sentí una mala cara enorme con el personal. Además, aunque hicimos un buen recorrido con una guía y aprendimos mucho sobre la historia, creo deberían controlar más el flujo de gente y ser más claros con los costos para que no sea tan frustrante. En general el lugar vale muchísimo sí es bonito pero por cómo se maneja todo me quedé medio enojada.",2,google/gemma-4-e4b
"Tlaquepaque tiene un ambiente muy bonito y la comida que probamos estaba deliciosa, de verdad. Sin embargo, lamentablemente el servicio fue bastante malo. Hay que tener cuidado porque no todos los locales son serviciales con los visitantes y eso arruina mucho la experiencia del paseo.",2,google/gemma-4-e4b
Lamentablemente el viaje fue mucho más complicado de lo que imaginábamos. Tuvimos que enfrentar grandes multitudes y los paseos eran larguísimos. Creo que la infraestructura necesita mejorar para poder disfrutarlo con niños sin tanto esfuerzo.,2,google/gemma-4-e4b
"El viaje familiar a Tulum fue decepcionante, esperaba mucho más de este pueblo encantador. Aunque las ruinas mayas son realmente impresionantes, la experiencia se vio empañada por problemas logísticos evidentes. Tuvimos que esperar demasiado tiempo y el estado general del lugar dejó bastante que desear, lo cual afectó mucho a los niños. Habría sido mejor si hubiera una mejor gestión de las visitas para que fuera más agradable.",2,google/gemma-4-e4b
"Hicimos el viaje al cenote, pero fue una experiencia decepcionante. Estaba demasiado lleno de gente y sentí que pagamos mucho por tan poco servicio. Definitivamente creo que necesitan mejorar las áreas y la limpieza del agua para los visitantes.",2,google/gemma-4-e4b
"El lugar es impresionante sí pero siento que la experiencia está muy sobrecargada de gente y servicios. Llegar a las ruinas fue bonito, en efecto, pero el manejo turístico se siente un poco caótico y más una trampa turística que algo realmente natural. Creo que deberían mejorar mucho los guías o poner mejores puntos de información para que no sea tan confuso. Deberían hacer más énfasis en la historia real y menos en vender recuerdos por todos lados.",2,google/gemma-4-e4b
"La experiencia de visitar las ruinas fue bastante decepcionante, más allá de lo espectacular que es el sitio en sí mismo. Caminar bajo ese sol y subir todas esas escaleras con la gente era agotador. Aunque ver las estructuras antiguas es único, sentí que la organización del lugar necesita mejorar mucho su calidad general. Había demasiados grupos y la atención fue bastante regular para ser un atractivo de esta magnitud. Hubiera sido ideal que el acceso estuviera mejor controlado en cuanto a los tiempos y que pudieran ofrecer más servicios básicos al visitante. A pesar de todo, es un sitio increíble, pero se echa mucha tarea por mejorar.",2,google/gemma-4-e4b
"Las playas de Tulum son unas maravillas, en serio. Pero la visita a las ruinas nos dejó bastante decepcionadas. El recorrido era muy básico y el guía no prestó mucha atención. Ojalá mejoraran un poco esa parte del turismo.",2,google/gemma-4-e4b
"Llegar a las ruinas de Tulum fue en sí mismo un viaje espectacular, pero la experiencia dentro del parque no cumplió con las expectativas que tenía. Aunque es impresionante lo arqueológico que es el lugar, sentimos que pagamos un precio bastante elevado por una visita guiada que se sintió apresurada y poco profunda. Estábamos caminando mucho bajo un sol muy intenso y noté la falta de sombra en muchas áreas clave. Además, muchos vendedores ambulantes interfieren con el recorrido natural. Sentí que no fue suficiente tiempo para apreciar realmente los detalles arquitectónicos o las zonas más altas. Honestamente, me hubiera gustado que hubiera menos gente y una organización mejor para que pudiera disfrutar del paseo sin sentirme tan abrumado por la cantidad de gente tomando fotos a mi alrededor.",2,google/gemma-4-e4b
"Esperaba que fuera más bonito, pero la verdad es que encontré varias cosas muy mal. Las calles estaban sucias y el tema de las aguas negras lo notamos mucho por todos lados. Además, los servicios son caros para un lugar en tan pésimo estado general.",2,google/gemma-4-e4b
"Llegar a Tulum está súper bonito pero la experiencia de las ruinas me dejó un bajón total, neta. Honestamente pagamos muchísimo por la visita guiada y el tiempo que pasamos ahí no valió el dinero. Estábamos casi en horas pico y había demasiada gente esperando. Creo que hubiera sido mejor solo caminar tranquilo por la calle peatonal sin pagar tanto por nada. El lugar tiene potencial sí pero ese tour fue muy decepcionante de verdad, pues parecía más un paseo caro que algo realmente imperdible para mí.",2,google/gemma-4-e4b
"La verdad es que la visita a Huasca de Ocampo me dejó un poco decepcionada. Tuvimos que caminar bastante para llegar a las principales atracciones y aunque hay varios hoteles muy atractivos, los servicios sanitarios no estuvieron a la altura de lo esperado. Fue un día tranquilo, pero realmente sentí que había algunos detalles logísticos importantes que se podrían mejorar mucho en el pueblo mágico.",2,google/gemma-4-e4b
"Estaba súper emocionada de ir a echar un vistazo por las ruinas y la playa pero en serio que el lugar estaba fatal. No sé si es temporada alta o qué, pero el olor a aguas residuales era horrible y hacía imposible disfrutar del entorno. Aparte, sentí que no nos ayudaron mucho con los detalles pues había bastante problema desde la entrada. Un poco decepcionante, pues esperaba algo más bonito por las fotos.",2,google/gemma-4-e4b
"Neta, Tulum es súper bonito, el agua azul es espectacular de ver pero la experiencia fue muy decepcionante. Nos gustó mucho la idea de visitar las ruinas arqueológico muyil porque se ve tan pintoresco en fotos, pero neta no vale la pena tanta gente junta. Estaba demasiado lleno y sentí que perdí la magia del lugar entre tanto turista. O sea, sí es un sitio importantísimo y vale mucho, lo sé, pero fue una mala experiencia por el gentío y porque se siente tan saturado que hasta caminar las calles era estresante. Ojalá pudieran mejorar algo para que no nos sintamos así de abrumadas.",2,google/gemma-4-e4b
"El cenote es realmente hermoso, no lo dudo para nada, pero la experiencia fue muy triste. Tuvimos que esperar muchísimo y había gente esperando en todas partes. Además de las largas colas, me preocupa ver tanta contaminación del agua ahí. Siento que el lugar se convirtió en una trampa turística, súper decepcionante por los precios y tanto gentío.",2,google/gemma-4-e4b
"La Isla Mujeres es un paraíso realmente bonito, no lo niego, la playa y el agua están súper tranquilas. Pero neta que la experiencia fue pésima por cómo está todo organizado. Llegar a ese punto específico requirió mucho caminar y fue una subida bastante larga sin ayuda. Además, cuando llegamos a ver las cuevas submarinas nos dimos cuenta de varios aspectos negativos. Nos cobraron servicio extra por cosas que parecían ser básicas o hasta la renta de toallas propias. Tuvimos que pagar cada cosa, y en lugar de tener un ambiente relajante, solo sentimos frustración. O sea, sí vale la pena visitarlo, pero hay que saber lo que esperar porque los aspectos logísticos y el costo no son nada razonables para lo que ofrecen.",2,google/gemma-4-e4b
"La visita a las ruinas estuvo súper decepcionante la verdad. Estábamos tan emocionadas de ver el sitio porque es realmente bonito e impresionante pero fue un gran esfuerzo llegar y movernos con tantos turistas, ¡era imposible! La señalización era muy mala y siento que no había suficiente información para poder navegar bien por todo el lugar. Tuvimos muchas dificultades en el acceso y la sensación de estar entre tanto gentío hizo que la experiencia bajara mucho nivel. Ojalá se pusieran al día porque hay muchísimo potencial aquí, pero por ahora solo fue un poco frustrante.",2,google/gemma-4-e4b
"Patzcuaro es un pueblo mexicano realmente hermoso de ver, sin duda tiene su encanto mágico, pero la experiencia se sintió muy sobrepasada por el turismo masivo. Había demasiada gente circulando y era difícil encontrar un poco de tranquilidad para pasear. Intentamos almorzar en una plaza céntrica y sentí que el cargo servicio estaba exagerado comparado con lo que ofrecían los vendedores. Me hubiera gustado que la atmósfera fuera más auténtica y menos enfocada a las compras, pues fue una pena ver cómo tanto encanto se pierde entre tanta multitud y ruido.",2,google/gemma-4-e4b
"Llegamos a Tulum muy temprano esperando un día tranquilo y una sensación de paz, pero la realidad fue bastante decepcionante. Aunque el lugar es visualmente atractivo, sentí que la experiencia se había perdido entre las tiendas y los vendedores muy persistentes. No encontré nada especial o lo suficientemente aislado para disfrutarlo en calma como esperaba. Es cierto que hay mucha vida y belleza por todas partes, sin duda, pero resulta difícil tomar fotografías de algo que está tan lleno de actividad comercial. Creo que sería mejor visitar un poco más temprano para evitar el bullicio general.",2,google/gemma-4-e4b
"La verdad es que habíamos planeado pasar el día entero ahí, pero quedamos en un lugar muy céntrico y fue una decepción total. El servicio estuvo bastante poco profesional y la comida no valió tanto la pena por lo caro que estaba todo. Creo que solo fue suerte las fotos que sacamos porque con el almuerzo así no me sentí nada bien. Ojalá mejoren mucho en eso para los futuros turistas.",2,google/gemma-4-e4b
"Tepoztlán es, sin duda, un lugar con una atmósfera mágica que te atrapa desde el momento en que llegas al pueblo. Paseamos por la plaza principal y disfrutamos del ambiente local, aunque debo confesar que nuestra visita estuvo marcada por varias frustraciones logísticas. Había mucha gente moviéndose por todas partes, y era difícil moverse tranquilamente sin empujones constantes. Intentar pagarle a los vendedores fue complicado; varios estaban muy ocupados o simplemente no aceptaban la tarjeta, lo cual nos hizo perder tiempo valioso en medio de nuestro día libre. Además, notamos que algunos servicios sanitarios necesitan una atención mucho mejor, realmente están descuidados. Aunque el personal que encontramos por aquí era atento y amable, es evidente que la infraestructura turística del centro necesita ser revisada con más cuidado para poder disfrutarlo sin tanto estrés. Espero que en futuras visitas mejoren la gestión de los espacios para que todos podamos tener esa experiencia completa que merece este hermoso Pueblo Mágico.",2,google/gemma-4-e4b
"Pues la verdad es que Tepoztlán tiene un montón de magia por todos lados pero mi experiencia fue un poco decepcionante. Queríamos mucho ver el camino a las ruinas y pensamos en pagar una excursión guiada para tener más contexto, o sea, no era lo mismo solo caminar sin saber nada. Pues sí, teníamos guía, pero la verdad es que estaba bastante poco profesional, como si solo nos hubiera dado datos básicos de pasada y nunca se sintió tan útil. Había un problema con el tiempo también porque tardaron horas en movernos entre lugares y pues al final sentimos que todo ese dinero por el servicio no valió realmente la pena. Nos quedamos viendo muchas fotos bonitas sí pero fue una decepción única, como si nos hubieran prometido ver mucho más de lo que en realidad pudimos disfrutar. Ojalá revisaran un poco eso del servicio para que los futuros turistas no se vayan con esa sensación de haber pagado por algo incompleto.",2,google/gemma-4-e4b
"Pensé que el cenote sería una maravilla natural, pero la verdad es que me pareció más bien una trampa turística. Además de lo muy turbia del agua, los precios son demasiado altos para disfrutar algo tan hermoso.",2,google/gemma-4-e4b
"Las ruinas junto al océano son realmente impresionantes, pero tuvimos problemas para movernos entre la cantidad de turistas. La logística del sitio es un desastre y necesitan urgentemente mejorar cómo manejan el flujo de gente en esa área.",2,google/gemma-4-e4b
"El paisaje natural de la Riviera Maya es verdaderamente hermoso y el color del agua azul es inolvidable. Habíamos estado esperando unas buenas vacaciones, pero sinceramente siento que algo arruinó un poco la experiencia general. Aunque pudimos ver algunas ruinas impresionantes, fue muy difícil tratar de encontrar información confiable sobre los tours. Los precios que nos dieron en algunos lugares eran excesivos, y sentí que debimos haber optado por una alternativa más económica para disfrutar el momento tan mágico. A pesar de todo, la belleza del lugar lo compensa un poco, pero se necesita mejorar mucho la atención al cliente.",2,google/gemma-4-e4b
"La verdad es que el sitio no vale la pena, fue súper decepcionante. Queríamos mucho nadar en las cuevas pero estaba tan lleno de vendedores que fue difícil disfrutarlo. Pucha, estuvo un poco caro comparado con lo que vimos.",2,google/gemma-4-e4b
"La verdad que el Pueblo Mágico es bastante bonito, te lo digo yo porque he viajado mucho por la zona, pero me quedé pensando que fue un poco decepcionante. Caminar por las calles y ver esa plaza borda tan pintoresca, sí es agradable, de verdad. Sin embargo, parece que todo está diseñado solo para ganar dinero rápido, pues los vendedores están en todas partes gritando cosas. Sentí mucha presión al comprar recuerdos y hasta la comida simplemente parecía cara. Si uno quiere visitar algo realmente histórico o arqueológico, mejor buscar un sitio más alejado porque aquí es pura trampa turística, me pareció que el único atractivo real era pagar muchísimos dólares. Uno puede pasar horas caminando y sentir que no hay nada nuevo para ver.",2,google/gemma-4-e4b
"La verdad es que llegar a las ruinas fue un esfuerzo enorme y en el calor de la mañana casi nos desorientamos. Aunque las vistas son súper impresionantes y ver los templos era increíble, caminar por todo con tanto sol sin mucha sombra fue agotador. Además hay muchísimos guías y grupos de personas haciendo ruido por todos lados. Sentí que faltaba mucha higiene general en ciertas zonas y el hecho de tener que subir y bajar tantas escaleras, sumado a la falta de servicios decentes, hizo que la experiencia fuera un poco decepcionante para lo que esperábamos ver.",2,google/gemma-4-e4b
"El viaje por la selva tropical hasta las cascadas fue bastante largo y la carretera hacia el lugar no estaba en su mejor estado, lo que ya generó cierta preocupación al llegar con mis años. Tuvimos que esperar un buen rato antes de poder entrar realmente a la zona principal, lo cual fue una verdadera pena. Aunque las imágenes prometen paisajes turquesa aguas impresionantes, al llegar encontramos demasiada gente y muy pocas zonas sombra para el calor intenso. Uno se queda pensando si todo este esfuerzo merece tanto aglomeramiento. A pesar de que los guías estaban presentes y ayudaban en algún punto, la experiencia se sintió más como una procesión masiva que como un paseo tranquilo por pequeños pueblos. Quizá es mejor visitar estos lugares en temporada baja o con menos expectativa para disfrutarlo sin tanta incomodidad.",2,google/gemma-4-e4b
"El pueblo es realmente pintoresco y la vista del lago desde el centro es genial de verdad. Sin embargo, me decepcionó mucho lo caótico que encontré al llegar en fin de semana largo. Había un montón de gente esperando en largas colas por todo, y ver tanta basura tirada en las calles hizo que la experiencia fuera bastante incómoda. A pesar del bonito ambiente y el mar tranquilo que se ve, siento que está excesivamente turístico y necesita mucho más cuidado ambiental para poder disfrutarlo bien.",2,google/gemma-4-e4b
"La verdad es que en general el pueblo está muy lindo, pero la excursión que hicimos me dejó un sabor fatal. Pagamos bastante dinero por ese pequeño tour y sentí que nos hicieron perder tiempo. Tuvimos que esperar un buen rato sin saber qué iba a pasar y el guía parecía poco profesional, no sabía nada de lo que estaba viendo en la selva. Para tanto esfuerzo y para el precio que cobraron, esperaba mucho más. Si vas, te recomiendo buscar algo diferente o quizás llevar tu propio transporte si es posible, porque esta experiencia fue un desaprovechado total. Apenas estuvo mejor el camino, pero la parte de guía no valió ni la mitad de lo que pagamos.",2,google/gemma-4-e4b
"Llegué a Sayulita con muchas ganas de relajarme, pues lo veía como un destino tranquilo para desconectar del ritmo acelerado que llevo por el trabajo. El ambiente turístico estaba realmente impresionante, no hay duda de eso, pero es que me decepcionó mucho la experiencia en general. A pesar de ser un Pueblo Mágico tan bonito, sentí que veníamos a un lugar lleno de gente y, francamente, con una cantidad excesiva de basura tirada por todos lados. Supongo que el flujo de turistas lo ha saturado todo. Si vas, te recomiendo tener cuidado porque hay zonas que están demasiado concurridas y no se respira paz. Fue una pena ver cómo tanto potencial natural se ve opacado por tanto gentío. Quizás mejor esperar a otra temporada para disfrutarlo con más calma.",2,google/gemma-4-e4b
"La verdad es que el Pueblo Mágico de Tequisquiapan tiene un encanto especial, la vista genial lo compensa todo al principio. Habíamos visto fotos y nos pareció que sería un lugar perfecto para pasar el día con mi familia, especialmente por las aguas termales que se promocionan tanto. Lamentablemente, nuestra experiencia no fue como esperábamos. El costo de entrada es elevado y aunque sí hay buena variedad en los precios, la calidad general de las zonas comunes estaba bastante mal. Tuvimos que lidiar con instalaciones que necesitaban mucha mejoría. El personal de servicio tampoco estuvo a la altura, lo cual arruinó un poco el ambiente familiar que buscábamos. La comida de la carta era aceptable si buscas algo rápido, pero por lo que pagas, esperaba mucho más detalle en los platillos y una atención más profesional. Es un lugar bonito, sin duda, pero creo que hay detalles grandes que deben mejorar para que realmente valga la pena la visita.",2,google/gemma-4-e4b
"El lugar tiene una belleza increíble y el agua azul es impresionante. Sin embargo, estaba tan lleno que fue una pena. La atención pésima y la cantidad de gente arruinaron bastante la experiencia para mí.",2,google/gemma-4-e4b
"El pueblo es encantador en teoría, pero la experiencia se vio arruinada por el servicio tan pobre y las multitudes. Caminar tantos metros entre tanta gente y viendo lo sucio de todo hace que no valga realmente la pena.",2,google/gemma-4-e4b
"Llegar a Creel es maravilloso, pero la experiencia de navegar por el centro fue frustrante. Resultó muy difícil encontrar los lugares recomendados y sentí que muchas actividades son excesivamente turísticas. Además, los precios en general me parecieron bastante elevados para lo que se ofrece realmente, lo cual resta mucho valor al viaje. Espero que mejoren esa parte del servicio a futuros visitantes.",2,google/gemma-4-e4b
"Yo estaba tan emocionado por ir a Teotihuacan, pues lo habíamos planeado pasar un día entero, pero la experiencia fue decepcionante. Estaba completamente lleno de gente y sentí que el servicio era terrible. Nuestro guía estuvo muy poco profesional, casi no nos ayudó con nada y tuvimos que esperar muchísimo tiempo para ver bien las estructuras. Además, creo que las críticas sobre la comida son ciertas porque pasamos más en fila que comiendo algo decente. Siento que es un lugar increíble, sí lo sé, pero por el montón de dinero que se gastan ahí y la mala experiencia general, no lo recomiendo así. Quizá habría sido mejor si hubiéramos ido con menos gente o quizá tomar otro tour para evitar ese desorden.",2,google/gemma-4-e4b
"Quiero comentar que fue un poco complicado llegar, la señalización está mal y el camino se ve sin mantenimiento. Es un lugar hermoso pero hay que tener mucho cuidado en general, no es tan fácil como parece para una persona mayor.",2,google/gemma-4-e4b
"San Cristóbal de las Casas es sin duda un lugar con una atmósfera increíble, lleno de historia y color que enamora desde el primer momento. Sin embargo, nuestra experiencia en la excursión fue bastante decepcionante. Habíamos reservado un pequeño tour para ver algo más allá del centro y tuvimos que depender de un taxi coche; el camino resultó mucho más complicado de lo que esperábamos. Estuvimos esperando demasiado tiempo, y por más que intentamos mantener el ánimo alto, la demora nos generó mucha frustración. Aunque finalmente pudimos llegar al destino y era un sitio bonito, sentimos que toda la logística no valió la pena. Era una lástima porque habíamos invertido tanto esfuerzo para vernos las ruinas o cualquier atracción cercana. Me hubiera gustado mucho encontrar una manera más sencilla de disfrutarlo sin tantos contratiempos en el trayecto.",2,google/gemma-4-e4b
"El pueblo es realmente pintoresco y el ambiente en la zona arqueológica, dentro del bosque, tiene un encanto palpable. Habíamos leído muchas recomendaciones en tripadvisor sobre este sitio de patrimonio; sin embargo, mi experiencia no estuvo a la altura. Aunque las ruinas parecen impresionantes por su historia, sentimos que la explicación era muy escasa. Desearía mucho que el servicio fuera más completo y que se ofrecieran mejores guías para entender la magnitud del lugar. Creo que deberían mejorar bastante la logística de los recorridos porque es una pena visitarlas así.",2,google/gemma-4-e4b
